[2026-01-08T07:30:05.582Z] 开始监控: E:\WelineFramework\DEV-workspace\
[2026-01-08T07:30:08.581Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Cms\view\templates\style\stockcircle-email\content.phtml
[2026-01-08T07:30:08.581Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Cms\view\templates\style\stockcircle-email\footer.phtml
[2026-01-08T07:30:08.582Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Cms\view\templates\style\stockcircle-email\header.phtml
[2026-01-08T07:30:08.582Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Cms\view\templates\style\stockcircle-email\readme.md
[2026-01-08T07:30:08.582Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Component\Test\Unit\Controller\Backend\ComponentsTest.php
[2026-01-08T07:30:08.583Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Component\view\templates\backend\Components\getIndex.phtml
[2026-01-08T07:30:08.583Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Component\view\templates\backend\js\debounce.phtml
[2026-01-08T07:30:08.584Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Component\view\templates\backend\js\throttle.phtml
[2026-01-08T07:30:08.584Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Currency\view\templates\Backend\Config\index.phtml
[2026-01-08T07:30:08.584Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Currency\view\templates\Backend\Currency\form.phtml
[2026-01-08T07:30:08.585Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Currency\view\templates\Backend\Currency\index.phtml
[2026-01-08T07:30:08.585Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Customer\view\templates\Backend\Customer\index.phtml
[2026-01-08T07:30:08.585Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Customer\view\templates\frontend\account\index.phtml
[2026-01-08T07:30:08.585Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Customer\view\templates\frontend\account\login.phtml
[2026-01-08T07:30:08.586Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Customer\view\templates\frontend\account\register.phtml
[2026-01-08T07:30:08.586Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Customer\view\templates\frontend\account\sidebar
[2026-01-08T07:30:08.586Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\CustomerService\view\templates\Frontend\Bind\modal.phtml
[2026-01-08T07:30:08.587Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\CustomerService\view\templates\Frontend\Chat\index.phtml
[2026-01-08T07:30:08.587Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\CustomerService\view\templates\Backend\Agent\index.phtml
[2026-01-08T07:30:08.587Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\CustomerService\view\templates\Backend\Config\index.phtml
[2026-01-08T07:30:08.588Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\CustomerService\view\templates\Backend\Console\index.phtml
[2026-01-08T07:30:08.588Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\CustomerService\view\templates\Backend\Session\index.phtml
[2026-01-08T07:30:08.588Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\CustomerService\view\templates\Backend\Session\view.phtml
[2026-01-08T07:30:08.589Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\frontend\templates\test\basic.phtml
[2026-01-08T07:30:08.589Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\frontend\templates\test\form.phtml
[2026-01-08T07:30:08.589Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\frontend\templates\test\index.phtml
[2026-01-08T07:30:08.590Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\frontend\templates\test\join.phtml
[2026-01-08T07:30:08.590Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\backend\templates\test\form.phtml
[2026-01-08T07:30:08.591Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\autoGeneration.phtml
[2026-01-08T07:30:08.591Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\basic.phtml
[2026-01-08T07:30:08.592Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\crud.phtml
[2026-01-08T07:30:08.592Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\fieldTypes.phtml
[2026-01-08T07:30:08.592Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\filter.phtml
[2026-01-08T07:30:08.593Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\form.phtml
[2026-01-08T07:30:08.593Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\index.phtml
[2026-01-08T07:30:08.594Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\inheritance.phtml
[2026-01-08T07:30:08.594Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\multiModel.phtml
[2026-01-08T07:30:08.594Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DataTable\view\templates\Test\Comprehensive\sorting.phtml
[2026-01-08T07:30:08.595Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Demo\Api\Rest\V1\Backend\Helloword.php
[2026-01-08T07:30:08.595Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Demo\Api\Rest\V1\Frontend\Helloword.php
[2026-01-08T07:30:08.595Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Demo\view\templates\Backend\Helloword\index.phtml
[2026-01-08T07:30:08.596Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Demo\view\templates\Frontend\Helloword\index.phtml
[2026-01-08T07:30:08.596Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\statics\libs\marked\11.1.1
[2026-01-08T07:30:08.596Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\statics\libs\prism\1.29.0
[2026-01-08T07:30:08.596Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\statics\libs\swagger-ui\5.10.3
[2026-01-08T07:30:08.597Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Admin\Document\add.phtml
[2026-01-08T07:30:08.597Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Admin\Document\Catalog
[2026-01-08T07:30:08.597Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Admin\Document\index.phtml
[2026-01-08T07:30:08.598Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Admin\Index\index.phtml
[2026-01-08T07:30:08.598Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Admin\Sandbox\index.phtml
[2026-01-08T07:30:08.598Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Admin\Sandbox\setSandboxKey.phtml
[2026-01-08T07:30:08.599Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Backend\DebugConfig\index.phtml
[2026-01-08T07:30:08.599Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Backend\PanelConfig\index.phtml
[2026-01-08T07:30:08.600Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\Backend\SandboxConfig\index.phtml
[2026-01-08T07:30:08.600Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\common\page\back_home.phtml
[2026-01-08T07:30:08.600Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\common\page\loading.phtml
[2026-01-08T07:30:08.601Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\DeveloperWorkspace\view\templates\common\page\topbar.phtml
[2026-01-08T07:30:08.601Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\blocks\Attribute\Edit\off-canvas.phtml
[2026-01-08T07:30:08.601Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\js\pages\attribute-add
[2026-01-08T07:30:08.601Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\js\pages\attribute-edit
[2026-01-08T07:30:08.602Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-colorpicker\bootstrap-colorpicker.min.css
[2026-01-08T07:30:08.602Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-colorpicker\bootstrap-colorpicker.min.js
[2026-01-08T07:30:08.602Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\.eslintignore
[2026-01-08T07:30:08.603Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\.github
[2026-01-08T07:30:08.603Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\.gitignore
[2026-01-08T07:30:08.603Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\bower.json
[2026-01-08T07:30:08.604Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\CHANGELOG.md
[2026-01-08T07:30:08.604Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\composer.json
[2026-01-08T07:30:08.604Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\CONTRIBUTING.md
[2026-01-08T07:30:08.605Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\cypress
[2026-01-08T07:30:08.605Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\cypress.json
[2026-01-08T07:30:08.605Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\docs
[2026-01-08T07:30:08.606Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\Gruntfile.js
[2026-01-08T07:30:08.606Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\js
[2026-01-08T07:30:08.606Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\less
[2026-01-08T07:30:08.606Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\LICENSE
[2026-01-08T07:30:08.606Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\nuget
[2026-01-08T07:30:08.607Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\package-lock.json
[2026-01-08T07:30:08.607Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\package.json
[2026-01-08T07:30:08.607Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\README.md
[2026-01-08T07:30:08.607Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\sass
[2026-01-08T07:30:08.608Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\statics\libs\bootstrap-select-1.14.0-beta3\tests
[2026-01-08T07:30:08.608Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\templates\Backend\Attribute\Edit
[2026-01-08T07:30:08.608Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\templates\Backend\Attribute\form.phtml
[2026-01-08T07:30:08.608Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\templates\Backend\Attribute\Group
[2026-01-08T07:30:08.609Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\templates\Backend\Attribute\Set
[2026-01-08T07:30:08.609Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\templates\Backend\Attribute\index.phtml
[2026-01-08T07:30:08.609Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Eav\view\templates\Backend\Entity\index.phtml
[2026-01-08T07:30:08.610Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Event\view\templates\Backend\Event\detail-content.phtml
[2026-01-08T07:30:08.610Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Event\view\templates\Backend\Event\index.phtml
[2026-01-08T07:30:08.610Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Event\view\templates\Backend\Event\list_table.phtml
[2026-01-08T07:30:08.611Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Event\view\templates\Backend\Event\search.phtml
[2026-01-08T07:30:08.611Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\files\.trash\.gitkeep
[2026-01-08T07:30:08.612Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\extras\editors.default.js
[2026-01-08T07:30:08.612Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\extras\editors.default.min.js
[2026-01-08T07:30:08.612Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\extras\quicklook.googledocs.js
[2026-01-08T07:30:08.613Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\extras\quicklook.googledocs.min.js
[2026-01-08T07:30:08.613Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.ar.js
[2026-01-08T07:30:08.613Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.bg.js
[2026-01-08T07:30:08.614Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.ca.js
[2026-01-08T07:30:08.614Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.cs.js
[2026-01-08T07:30:08.614Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.da.js
[2026-01-08T07:30:08.614Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.de.js
[2026-01-08T07:30:08.615Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.el.js
[2026-01-08T07:30:08.615Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.es.js
[2026-01-08T07:30:08.615Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.fa.js
[2026-01-08T07:30:08.616Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.fallback.js
[2026-01-08T07:30:08.616Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.fo.js
[2026-01-08T07:30:08.616Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.fr.js
[2026-01-08T07:30:08.617Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.fr_CA.js
[2026-01-08T07:30:08.617Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.he.js
[2026-01-08T07:30:08.617Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.hr.js
[2026-01-08T07:30:08.618Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.hu.js
[2026-01-08T07:30:08.618Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.id.js
[2026-01-08T07:30:08.618Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.it.js
[2026-01-08T07:30:08.619Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.ja.js
[2026-01-08T07:30:08.619Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.ko.js
[2026-01-08T07:30:08.619Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.LANG.js
[2026-01-08T07:30:08.620Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.nl.js
[2026-01-08T07:30:08.620Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.no.js
[2026-01-08T07:30:08.620Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.pl.js
[2026-01-08T07:30:08.620Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.pt_BR.js
[2026-01-08T07:30:08.621Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.ro.js
[2026-01-08T07:30:08.621Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.ru.js
[2026-01-08T07:30:08.621Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.si.js
[2026-01-08T07:30:08.622Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\ElFinderFileManager\view\statics\js\i18n\elfinder.sk.js
