Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,互补产品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),相关产品 (product.metafields.shopify--discovery--product_recommendation.related_products),相关产品设置 (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
2017-us-snowy-day-forever-postage-stamps,2017 US Snowy Day Forever Postage Stamps,"<span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">12 Snowy Day Postage Stamps // Children's Book Snowy Day Forever Stamps for Collecting or Mailing</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">Face Value: Forever (Current First Class Rate)</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">Year of Issue: 2017</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">Scott No.: 5243~46</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">Includes a total of Twelve (12) Forever Stamps (3 of each design shown).</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">Greetings!</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">My Forever Snowy Day stamps are perfectly suitable for use as postage for mailing! They will add a playful touch to your Christmas cards, holiday mail or winter wedding invitations or greeting cards.</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">Warm wishes from the sledding hill,</span><br data-mce-fragment=""1"" style=""box-sizing: inherit; color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;""><span style=""color: rgb(120, 122, 124); font-family: Futura, sans-serif; font-size: 15px;"">Patrick</span>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,17-XT*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_ce1ae11a-c759-4fbf-aac5-81258ccdb0c4.jpg?v=1729505207,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2017-us-snowy-day-forever-postage-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,17-XT*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_ce13584e-8bf0-4bb6-b1da-accf11c261c9.jpg?v=1729505207,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-snowy-day-forever-postage-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,17-XT*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_a1766ea4-ebce-4600-8b9a-224065a8b4a4.jpg?v=1729505207,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-snowy-day-forever-postage-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,17-XT*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_750d2ad9-9738-4efc-92ad-162ecdf857f6.jpg?v=1729505207,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-snowy-day-forever-postage-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,17-XT*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_b71b963d-4991-4b39-9f2f-fd6def9a3370.jpg?v=1729505207,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-snowy-day-forever-postage-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,17-XT*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_a087f33e-16e2-4f3e-8eb3-53df461e926b.jpg?v=1729505207,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-twoounce-forever-stamp-wedding-series-celebration-corsage,2017 US Two-Ounce Forever Stamp - Wedding Series: Celebration Corsage,"<div align=""center"" style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'><span style=""font-weight: 700; margin: 0px; padding: 0px; border: 0px; display: block;"">2017 70c Celebration Corsage<br></span></div><p style='margin-bottom: 10px; font-family: ""Times New Roman""; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'><br>Corsages originated in the Victorian era and have evolved into personal statements that can be the crowning jewel of a woman?¡¥s formal outfit.?<br><br>Wearing corsages first came into fashion during the 18th and 19th centuries.? A small group of flowers was pinned to the front of a woman?¡¥s dress and worn for special occasions like weddings (the flowers were said to ward off evil spirits).? Originally called bouquet de corsage, regular use of the phrase led to it being shortened to just corsage.?<br><br>As formal fashion changed over the years, corsages went from being pinned to the front of the dress during the Victorian era, to decorating the shoulder of a gown in the 1950s, to now being worn on the wrist.? They are often given to a woman by her date as a sign of affection ¡§C most commonly at high school proms.? The flowers are specially selected to complement a woman?¡¥s dress, and she will sometimes help her date pick out the right blooms.<br><br>Today, corsages can be elaborate or simple, traditional or innovative.? Most are made with fresh flowers, but some use silk plants so the corsage will last forever.? One daring designer even created a rose corsage from bulletproof Kevlar.? No matter the flowers or design, corsages are a thoughtful gift and make even the most simple celebration a special one.?</p><div align=""center"" style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>?<span style=""font-weight: 700;"">?</span>
</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Value:??</span>70c<span style=""font-weight: 700;""><br></span>
</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Issued:?</span>May 2, 2017</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">First Day City:</span>? St. Louis, MO</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Type of Stamp:</span>? Two Ounce Rate<span style=""font-weight: 700;""><br>Printed by:</span>? Banknote Corporation of America<span style=""font-weight: 700;""><br>Method:</span>? Offset<span style=""font-weight: 700;""><br>Self-Adhesive</span>
</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Quantity Printed:??</span>50,000,000</div>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,091-HMG*1,0.0,shopify,1000,continue,manual,39.89,155.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_a7c113da-e477-41cb-9a77-73056f8be626.jpg?v=1729505196,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2017-us-twoounce-forever-stamp-wedding-series-celebration-corsage,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,091-HMG*3,0.0,shopify,1000,continue,manual,89.99,465.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_9e9ff8d6-dd87-409e-82a2-2fcff2eb0cac.jpg?v=1729505196,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-twoounce-forever-stamp-wedding-series-celebration-corsage,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,091-HMG*5,0.0,shopify,1000,continue,manual,149.99,775.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_bd369a36-7fec-4b76-8d60-412a5086fbef.jpg?v=1729505196,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-twoounce-forever-stamp-wedding-series-celebration-corsage,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,091-HMG*10,0.0,shopify,1000,continue,manual,249.99,1550.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_f3578d42-bb0d-4ef1-83f1-5f7e1f929a60.jpg?v=1729505196,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-twoounce-forever-stamp-wedding-series-celebration-corsage,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,091-HMG*50,0.0,shopify,1000,continue,manual,999.99,7750.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_5a2022d2-451d-4e91-a421-28d353ca19b3.jpg?v=1729505196,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-us-twoounce-forever-stamp-wedding-series-celebration-corsage,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,091-HMG*100,0.0,shopify,1000,continue,manual,1799.99,15500.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_dc45e206-5782-493e-8f7d-9b2eeddd30c9.jpg?v=1729505196,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-classic-santa-sparkling-holidays,2018 US Classic Santa Sparkling Holidays,"<p style=""border: 0px; font-family: sans-serif; font-size: 14px; margin-bottom: 12px; outline: 0px; padding: 0px; vertical-align: baseline; line-height: 18px; color: rgb(43, 43, 43);"">The Postal Service will release Sparkling Holidays, four stamps that feature close-up images of Santa Claus, in October 2018.</p><p style=""border: 0px; font-family: sans-serif; font-size: 14px; margin-bottom: 12px; outline: 0px; padding: 0px; vertical-align: baseline; line-height: 18px; color: rgb(43, 43, 43);"">The images are from Haddon Sundblom paintings created for Coca-Cola holiday advertisements that ran from the 1940s through the early 1960s. Sundblom, a famed commercial artist, depicted a rosy-cheeked, smiling, grandfatherly man in a red suit that came to embody the essence of Santa Claus.</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,00-SDLR*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_ad93de60-64f4-4f66-9f7a-eb309964f1fb.jpg?v=1729505185,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2018-us-classic-santa-sparkling-holidays,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,00-SDLR*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_62117d25-cd11-4f74-a2c0-8589098e7564.jpg?v=1729505185,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-classic-santa-sparkling-holidays,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,00-SDLR*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_84da220a-a853-4b5d-aa74-404ff9c2b98a.jpg?v=1729505185,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-classic-santa-sparkling-holidays,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,00-SDLR*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_8df76713-915b-4598-b18a-0fb83bd9adf2.jpg?v=1729505185,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-classic-santa-sparkling-holidays,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,00-SDLR*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_93425472-3116-4cc6-84f9-4ba949d75cf4.jpg?v=1729505185,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-classic-santa-sparkling-holidays,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,00-SDLR*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_aa4dabdc-3ee8-4bcc-a1ba-f778ab1f8f56.jpg?v=1729505185,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-firstclass-forever-stamp-birds-in-winter,2018 US First-Class Forever Stamp - Birds in Winter,"<p>Value: 63c</p><p>Issue Date:? September 22, 2018</p><p>First Day City:? Quechee, VT</p><p>Type of Stamp:? Definitive</p><p>Printed by:? Banknote Corporation of America</p><p>Printing Method:? Offset</p><p>Format:? Double-sided booklet of 20</p><p>Self-Adhesive</p><p>Quantity Printed:? 400,000,000</p><p>??</p><p><br></p><p>During the stark winter months, it is always uplifting to see the bright plumage of birds outside.? Birds that stay in one place year round are equipped to deal with the cold temperatures.? However, there are certain things a bird lover can do to help them survive the long and cold winter.</p><p>?</p><p>Many birds forage and store food for when food sources are remote, but none of these birds would pass up an easy meal.? Foods high in fat and oil, like suet, peanuts, and sunflower seeds, are excellent sources of nutrients.? These foods build up calories for the birds to burn off at night.</p><p>?</p><p>To get through the night, birds need to save energy through the day.? Melting ice and snow to drink uses energy they can't spare, so giving them fresh water makes a big difference.</p><p>?</p><p>Another way to help birds in winter is to provide roost boxes.? These are similar to birdhouses, but with a few adjustments in the design.? First, they have limited air vents, which need to be located near the bottom.? Second, they have multiple interior perches, so more than one bird has a place to spend the night.? And the more insulated and darker in color the box is, the more it will preserve the warmth through a cold night.</p><p>?</p><p>By taking care of the birds that visit your yard during these harsh months, they are sure to survive to brighten up winter again next year.</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,112-DTDN*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_0c71f3d8-b5ed-4ffd-8bb4-6c102c726c60.jpg?v=1729505174,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2018-us-firstclass-forever-stamp-birds-in-winter,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,112-DTDN*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_54893463-68cf-4f4a-ab17-f7804ad622c6.jpg?v=1729505174,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-firstclass-forever-stamp-birds-in-winter,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,112-DTDN*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_cc7768ec-0851-4b0f-9a46-da4e62163059.jpg?v=1729505174,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-firstclass-forever-stamp-birds-in-winter,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,112-DTDN*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_f024f9df-1a05-4fe7-b0c6-a9ca3c2835e6.jpg?v=1729505174,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-firstclass-forever-stamp-birds-in-winter,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,112-DTDN*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_2b2c2ea8-6669-4499-9437-296458b5248c.jpg?v=1729505174,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-firstclass-forever-stamp-birds-in-winter,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,112-DTDN*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_c617d651-bc39-43e1-b3eb-1c9b1d6f84b8.jpg?v=1729505174,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2018-us-firstclass-scoobydoo-forever-stamps-panes,2018 US First-Class Scooby-Doo Forever Stamps Panes,"<div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Value:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>63?¨¦ 1-ounce First-Class Letter Rate (Forever)</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Issue Date:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>July 14, 2018</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">First Day City:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>Bloomington, Minnesota</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Type of Stamp:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>Commemorative</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Printed by:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>Ashton Potter</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Printing Method:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>Offset, Microprint</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Format:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>Pane of 12</div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'><span style=""font-weight: 700;"">Self-Adhesive</span></div><div style='font-family: ""Times New Roman""; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;'>
<span style=""font-weight: 700;"">Quantity Printed:<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span></span>252,000,000</div><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'><span style=""font-weight: 700;"">?</span></p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>Scooby-Doo is one of the most beloved cartoon characters of all time.<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>First appearing in 1969, the iconic brown and black great dane has been solving mysteries and capturing hearts ever since.</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>?</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>Joe Ruby and Ken Spears created?<i>Scooby-Doo, Where Are You!</i>?In 1969.<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>It was a Saturday morning cartoon meant to counteract some of the more violent programs of the time.<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>The show became popular almost immediately, and fans couldn?¡¥t get enough of the talking canine and his pals.</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>?</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>The original series ran until 1986.<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>After two years off the air, a new series called?<i>A Pup Named Scooby-Doo</i>?launched.<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>Once again, the public loved it, and a new era of spin-off programs and revamps began.<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>The first live-action film was released in 2002 to high praise, and was followed by several others.</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>?</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>In 2018, Scooby-Doo got his own postage stamp to honor his legacy and commemorate the launch of the Scooby-Doo ?¡ãDoo Good?¡À campaign.<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>The goal of the campaign is to ?¡ãhelp solve the world?¡¥s environmental challenges with local action.?¡À<span style=""margin: 0px; padding: 0px; border: 0px;"">??</span>The stamp design reflects this mission with an image of Scooby watering a flower.</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>?</p><p class=""MsoNormal"" style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; font-size: 12pt; color: rgb(37, 37, 37);'>Whether foiling bad guys on TV or inspiring good deeds in real life, Scooby-Doo will always be the same funny, mystery-solving canine we all know and love.</p>",Hawk,,"","",true,Style,5 Books of 12 (60 Stamps),,,,,,,,018-XG*1,0.0,shopify,1000,continue,manual,25.99,56.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_6b743194-0e36-4fd5-97be-7d210ae15a78.jpg?v=1729505163,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
